id,year,bankname,w1,w2,w3,y1,y2,CHHI,THHI,esg,mesg,mdesg,mmesg,t,lnw2,lnw3,lny1,lny2,lnw2_lnw3,lnw2_lny1,lnw2_lny2,lnw3_lny1,lnw3_lny2,lny1_lny2,_t,_t_lnw2,_t_lnw3,_t_lny1,_t_lny2,_t_2,lnw2_2,lnw3_2,lny1_2,lny2_2,mw1,CHHI_esg,THHI_esg,CHHI_mesg,THHI_mesg,CHHI_mdesg,THHI_mdesg,CHHI_mmesg,THHI_mmesg,msize_THHI,mTHHI,mTHHI_mdesg
11,2019,厦门银行,0.375504,0.003178,0.025555,3.70E+11,4.70E+11,3.58,42.16,79.9664,0,0,0,7,-0.33835396,0.18712531,-1.4638679,-1.695105,-0.03165729,0.24765276,0.28677276,-0.13696337,-0.15859852,1.2407049,1.5,-0.25376547,0.14034398,-1.0979009,-1.2713288,1.125,0.0572417,0.01750794,1.0714546,1.4366905,0.97948671,286.27971,3371.3834,0,0,0,0,0,0,37.262,4.898,0
11,2020,厦门银行,0.469067,0.00344,0.023474,3.60E+11,5.30E+11,3.93,22.44,80.1344,1,1,0,8,-0.25902173,0.10217518,-1.4884258,-1.572338,-0.0132328,0.19276731,0.20363486,-0.07604009,-0.08032696,1.1701542,2.5,-0.32377716,0.12771898,-1.8605322,-1.9654225,3.125,0.03354613,0.00521988,1.1077056,1.2361234,0.75701052,314.92819,1798.2159,3.93,22.44,3.93,22.44,0,0,37.262,-14.822,-14.822
11,2021,厦门银行,0.325663,0.003629,0.022323,3.70E+11,5.70E+11,2.87,21.44,80.228,1,1,0,9,-0.20567888,0.05192414,-1.4692733,-1.4975539,-0.00533985,0.15109925,0.1540076,-0.03814538,-0.0388796,1.100158,3.5,-0.35993804,0.09086724,-2.5712283,-2.6207193,6.125,0.0211519,0.00134806,1.0793821,1.1213338,1.1218923,230.25436,1720.0883,2.87,21.44,2.87,21.44,0,0,37.262,-15.822,-15.822
11,2022,厦门银行,0.337423,0.003653,0.022057,4.00E+11,6.20E+11,4.62,24.88,80.342,1,1,0,10,-0.19909482,0.03991011,-1.3786551,-1.413329,-0.00397295,0.13724155,0.14069325,-0.02751114,-0.02820306,0.97424664,4.5,-0.44796335,0.08979774,-3.101974,-3.1799903,10.125,0.01981937,0.00079641,0.95034495,0.99874947,1.086417,371.18004,1998.909,4.62,24.88,4.62,24.88,0,0,37.262,-12.382,-12.382
12,2013,宁波银行,0.710599,0.005245,0.026475,2.30E+11,1.70E+11,2.37517,13.3664,82.51,1,1,1,1,0.16273844,0.22248733,-1.9419907,-2.7056359,0.01810362,-0.15801826,-0.22015548,-0.21603416,-0.30098486,2.6271598,-4.5,-0.36616148,-0.5005965,4.369479,6.0876807,10.125,0.0132419,0.02475031,1.8856639,3.6602327,0.341647,195.97528,1102.8617,2.37517,13.3664,2.37517,13.3664,2.37517,13.3664,10.873728,2.492672,2.492672
12,2014,宁波银行,0.711321,0.004555,0.026747,2.70E+11,2.10E+11,2.22788,12.9033,82.51,1,1,1,2,0.02168873,0.23270876,-1.781648,-2.4943268,0.00252358,-0.01932084,-0.02704939,-0.20730255,-0.29022585,2.2220062,-3.5,-0.03795527,-0.40724033,3.117884,4.3650718,6.125,0.0002352,0.02707668,1.5871348,3.110833,0.34063147,183.82238,1064.6513,2.22788,12.9033,2.22788,12.9033,2.22788,12.9033,10.873728,2.029572,2.029572
12,2015,宁波银行,0.822309,0.005074,0.022631,3.90E+11,2.60E+11,2.1008,12.5662,84.23,1,1,1,3,0.12959266,0.06560709,-1.4139232,-2.2807527,0.0042511,-0.09161704,-0.1477844,-0.0463817,-0.07481677,1.6124046,-2.5,-0.16199082,-0.08200886,1.7674041,2.8509408,3.125,0.00839713,0.00215215,0.99958947,2.6009164,0.19563904,176.95038,1058.451,2.1008,12.5662,2.1008,12.5662,2.1008,12.5662,10.873728,1.692472,1.692472
12,2016,宁波银行,0.69455,0.005339,0.018862,4.90E+11,3.00E+11,1.87347,11.9988,82.2,1,1,0,4,0.18050157,-0.11656424,-1.1856646,-2.1376518,-0.01052001,-0.10700716,-0.19292475,0.06910305,0.12458688,1.267269,-1.5,-0.13537617,0.08742318,0.88924845,1.6032389,1.125,0.01629041,0.00679361,0.70290027,2.2847777,0.36449113,153.99923,986.30136,1.87347,11.9988,1.87347,11.9988,0,0,10.873728,1.125072,1.125072
12,2017,宁波银行,0.594097,0.005286,0.01951,5.90E+11,3.50E+11,1.65997,11.2038,82.82,1,1,1,5,0.17052501,-0.0827864,-0.99994745,-1.9835011,-0.00705858,-0.08525803,-0.16911828,0.04139103,0.08210346,0.99169845,-0.5,-0.04263125,0.0206966,0.24998686,0.49587529,0.125,0.01453939,0.00342679,0.49994745,1.9671384,0.52071267,137.47872,927.89872,1.65997,11.2038,1.65997,11.2038,1.65997,11.2038,10.873728,0.330072,0.330072
12,2018,宁波银行,0.597976,0.00576,0.021274,5.90E+11,4.30E+11,1.42437,10.2426,82.85,1,1,1,6,0.25640067,0.00377211,-0.99994745,-1.7776491,0.00048359,-0.1281936,-0.22789521,-0.00188596,-0.00335275,0.88877784,0.5,0.06410017,0.00094303,-0.24998686,-0.44441227,0.125,0.03287065,7.11E-06,0.49994745,1.5800181,0.51420466,118.00905,848.59941,1.42437,10.2426,1.42437,10.2426,1.42437,10.2426,10.873728,-0.631128,-0.631128
12,2019,宁波银行,0.599031,0.005896,0.01942,6.90E+11,5.30E+11,1.33396,9.92479,84.09,1,1,1,7,0.27973735,-0.08741009,-0.84337839,-1.5685573,-0.01222593,-0.11796222,-0.21939203,0.03685989,0.06855387,0.66144366,1.5,0.20980301,-0.06555757,-0.63253379,-1.176418,1.125,0.03912649,0.00382026,0.35564355,1.230186,0.51244193,112.1727,834.57559,1.33396,9.92479,1.33396,9.92479,1.33396,9.92479,10.873728,-0.948938,-0.948938
12,2020,宁波银行,0.774924,0.006232,0.017784,8.20E+11,6.90E+11,1.24778,9.49389,84.41,1,1,1,8,0.3351605,-0.17541438,-0.67076565,-1.3047427,-0.02939599,-0.11240708,-0.21864911,0.05883097,0.11443532,0.43758829,2.5,0.41895063,-0.21926798,-0.83845706,-1.6309284,3.125,0.05616628,0.0153851,0.22496328,0.85117676,0.25499032,105.32511,801.37925,1.24778,9.49389,1.24778,9.49389,1.24778,9.49389,10.873728,-1.379838,-1.379838
12,2021,宁波银行,0.893055,0.006252,0.017397,1.00E+12,8.70E+11,1.155,8.8575,78.35,0,0,0,9,0.33836461,-0.19741578,-0.47231471,-1.0729411,-0.03339926,-0.07990729,-0.18152265,0.04662119,0.10590775,0.25338293,3.5,0.59213806,-0.34547761,-0.82655074,-1.8776469,6.125,0.0572453,0.01948649,0.11154059,0.57560129,0.11310711,90.49425,693.98512,0,0,0,0,0,0,10.873728,-2.016228,0
12,2022,宁波银行,0.987599,0.005768,0.017417,1.20E+12,1.10E+12,1.02,8.18,78.12,0,0,0,10,0.2577886,-0.19626682,-0.28999315,-0.83836884,-0.02529767,-0.03737846,-0.10806096,0.02845802,0.08227199,0.12156061,4.5,0.58002434,-0.44160034,-0.65248459,-1.8863299,10.125,0.03322748,0.01926033,0.04204801,0.35143115,0.01247853,79.6824,639.0216,0,0,0,0,0,0,10.873728,-2.693728,0
13,2013,工商银行,0.612637,0.005469,0.017115,5.40E+12,9.90E+12,4.2,16.2,81.81,1,1,0,1,0.20455898,-0.21375828,1.2140842,1.3588557,-0.02186309,0.12417592,0.13898307,-0.12976028,-0.14523334,0.82488267,-4.5,-0.46025771,0.48095614,-2.7316896,-3.0574254,10.125,0.02092219,0.0228463,0.73700028,0.92324446,0.48998269,343.602,1325.322,4.2,16.2,4.2,16.2,0,0,14.24,1.96,1.96
13,2014,工商银行,0.535187,0.005435,0.017291,5.70E+12,1.10E+13,4.8,14.9,82.49,1,1,1,2,0.19832272,-0.20352742,1.2681515,1.4642163,-0.02018206,0.12575162,0.14519367,-0.1290518,-0.14900408,0.928424,-3.5,-0.34706475,0.35617299,-2.2192651,-2.5623784,6.125,0.01966595,0.02071171,0.80410407,1.0719646,0.62513906,395.952,1229.101,4.8,14.9,4.8,14.9,4.8,14.9,14.24,0.66,0.66
13,2015,工商银行,0.475266,0.005141,0.016385,6.80E+12,1.20E+13,4.2,13.3,81.51,1,1,0,3,0.14271081,-0.25734727,1.4446079,1.5512276,-0.01836312,0.10308058,0.11068847,-0.18588295,-0.1996021,1.1204578,-2.5,-0.17838851,0.32168409,-1.8057599,-1.9390345,3.125,0.01018319,0.03311381,1.043446,1.2031536,0.74388063,342.342,1084.083,4.2,13.3,4.2,13.3,0,0,14.24,-0.94,-0.94
13,2016,工商银行,0.323944,0.004696,0.013242,7.20E+12,1.30E+13,4.5,13.3,78.35,0,0,0,4,0.05217428,-0.47031996,1.5017663,1.6312703,-0.0122693,0.03917679,0.04255518,-0.35315534,-0.3836095,1.2248934,-1.5,-0.03913071,0.35273997,-1.1263247,-1.2234528,1.125,0.00136108,0.11060043,1.127651,1.3305215,1.1271846,352.575,1042.055,0,0,0,0,0,0,14.24,-0.94,0
13,2017,工商银行,0.287555,0.004407,0.013015,7.70E+12,1.40E+13,4.9,14.2,78.73,0,0,0,5,-0.01134262,-0.48761102,1.5689056,1.7053783,0.00276539,-0.00889775,-0.00967173,-0.38250783,-0.41578063,1.3377888,-0.5,0.00283565,0.12190275,-0.39222641,-0.42634458,0.125,0.00006433,0.11888225,1.2307324,1.4541576,1.2463411,385.777,1117.966,0,0,0,0,0,0,14.24,-0.04,0
13,2018,工商银行,0.251818,0.004371,0.013559,8.60E+12,1.60E+13,3.8,12.9,70.84,0,0,0,6,-0.01954499,-0.44666302,1.6794475,1.8389097,0.00436501,-0.01641239,-0.01797073,-0.37507355,-0.41068648,1.5441761,0.5,-0.00488625,-0.11166576,0.41986187,0.45972743,0.125,0.000191,0.09975393,1.4102719,1.6907944,1.3790487,269.192,913.836,0,0,0,0,0,0,14.24,-1.34,0
13,2019,工商银行,0.282055,0.004216,0.014322,9.60E+12,1.70E+13,3.1,12.6,72.03,0,0,0,7,-0.05564999,-0.39191674,1.7894484,1.8995343,0.01090508,-0.0497914,-0.05285454,-0.35065739,-0.37222965,1.6995593,1.5,-0.04173749,-0.29393756,1.3420863,1.4246507,1.125,0.00154846,0.07679937,1.6010628,1.8041153,1.2656532,223.293,907.578,0,0,0,0,0,0,14.24,-1.64,0
13,2020,工商银行,0.279493,0.003796,0.013368,1.10E+13,1.90E+13,3.5,14.8,77.45,0,0,0,8,-0.16058892,-0.46084977,1.9255806,2.01076,0.03700368,-0.15461346,-0.16145289,-0.44370168,-0.46332913,1.9359402,2.5,-0.20073615,-0.57606221,2.4069757,2.51345,3.125,0.0128944,0.10619125,1.8539303,2.0215778,1.274778,271.075,1146.26,0,0,0,0,0,0,14.24,0.56,0
13,2021,工商银行,0.333673,0.003962,0.013407,1.10E+13,2.10E+13,3.6,14.2,85.08,1,1,1,9,-0.11778786,-0.4579366,1.9255806,2.1108434,0.02696969,-0.113405,-0.12431586,-0.44089691,-0.48331623,2.0322995,3.5,-0.20612875,-0.80138905,3.369766,3.693976,6.125,0.00693699,0.10485296,1.8539303,2.22783,1.0975938,306.288,1208.136,3.6,14.2,3.6,14.2,3.6,14.2,14.24,-0.04,-0.04
13,2022,工商银行,0.331362,0.003623,0.014812,1.30E+13,2.30E+13,3.8,16,83.17,1,1,1,10,-0.20723439,-0.35827589,2.0926347,2.2018152,0.03712354,-0.21683294,-0.22814592,-0.37487027,-0.39442865,2.3037974,4.5,-0.46627738,-0.80612076,4.708428,4.9540842,10.125,0.02147305,0.06418081,2.1895599,2.4239951,1.1045438,316.046,1330.72,3.8,16,3.8,16,3.8,16,14.24,1.76,1.76
14,2013,常熟银行,0.575696,0.007661,0.022959,2.70E+10,4.10E+10,1.2475,10.7,79.36,0,0,0,1,0.54161877,0.07998601,-4.076853,-4.1327522,0.02166096,-1.1040501,-1.1191881,-0.1630456,-0.16528117,8.4243117,-4.5,-1.2186422,-0.17996851,9.1729193,9.2986925,10.125,0.14667545,0.00319888,8.3103652,8.5398204,0.55217536,99.0016,849.152,0,0,0,0,0,0,8.5014857,2.1985143,0
14,2014,常熟银行,0.589979,0.007669,0.021209,3.80E+10,4.70E+10,1.20278,10.535,79.365,0,0,0,2,0.54264942,0.00070735,-3.7557291,-3.9870404,0.00019192,-1.0190221,-1.0817826,-0.0013283,-0.00141011,7.4871217,-3.5,-0.94963649,-0.00123786,6.5725258,6.9773207,6.125,0.1472342,2.50E-07,7.0527504,7.9482456,0.52766884,95.458476,836.11028,0,0,0,0,0,0,8.5014857,2.0335143,0
14,2015,常熟银行,0.610592,0.007676,0.023152,3.80E+10,5.60E+10,1.15958,9.70333,78.4533,0,0,0,3,0.54350966,0.08838791,-3.7477609,-3.8196604,0.02401984,-1.0184721,-1.0380112,-0.16562838,-0.16880591,7.157587,-2.5,-0.67938708,-0.11048489,4.6847011,4.7745755,3.125,0.14770138,0.00390621,7.0228558,7.2949029,0.4933263,90.973148,761.25879,0,0,0,0,0,0,8.5014857,1.2018473,0
14,2016,常熟银行,0.630745,0.007688,0.018678,4.80E+10,6.60E+10,1.12287,9.0375,79.0425,0,0,0,4,0.54516289,-0.12636238,-3.5067878,-3.6457372,-0.03444404,-0.95588529,-0.99376032,0.22156302,0.23034201,6.3924135,-1.5,-0.40887217,0.09477178,2.6300909,2.7343029,1.125,0.14860129,0.00798373,6.1487804,6.6457,0.46085362,88.754215,714.34659,0,0,0,0,0,0,8.5014857,0.5360143,0
14,2017,常熟银行,0.662999,0.007721,0.020817,5.20E+10,7.80E+10,1.03407,8.526,79.784,0,0,0,5,0.54940709,-0.01794648,-3.4326798,-3.4872929,-0.00492996,-0.94296931,-0.9579717,0.03080226,0.03129231,5.98538,-0.5,-0.13735177,0.00448662,0.85816996,0.87182322,0.125,0.15092407,0.00016104,5.8916454,6.0806058,0.41098104,82.502002,680.23838,0,0,0,0,0,0,8.5014857,0.0245143,0
14,2018,常熟银行,0.698765,0.007739,0.021148,5.70E+10,9.30E+10,0.988667,8.09,79.485,0,0,0,6,0.55170983,-0.00217862,-3.3370187,-3.3109877,-0.00060098,-0.92053302,-0.91335222,0.00363505,0.00360669,5.5244139,0.5,0.13792746,-0.00054466,-0.83425468,-0.82774691,0.125,0.15219187,2.37E-06,5.567847,5.4813196,0.35844064,78.584173,643.03365,0,0,0,0,0,0,8.5014857,-0.4114857,0
14,2019,常熟银行,0.729908,0.00775,0.019849,5.90E+10,1.10E+11,0.9605,7.84286,79.4714,0,0,0,7,0.55311733,-0.06556346,-3.3042289,-3.1409539,-0.01813214,-0.91381313,-0.86865802,0.10831833,0.1029659,5.1892154,1.5,0.414838,-0.04917259,-2.4781717,-2.3557154,1.125,0.15296939,0.00214928,5.4589643,4.9327958,0.31483678,76.332309,623.28306,0,0,0,0,0,0,8.5014857,-0.6586287,0
14,2020,常熟银行,0.746284,0.007759,0.019799,6.30E+10,1.30E+11,0.961833,7.36667,79.49,0,0,0,8,0.55436821,-0.0680599,-3.2433047,-2.9586324,-0.01886512,-0.89899251,-0.82008586,0.1103695,0.10068212,4.7978732,2.5,0.69296026,-0.08507488,-4.0541309,-3.6982905,3.125,0.15366205,0.00231608,5.2595127,4.3767528,0.29264852,76.456137,585.57636,0,0,0,0,0,0,8.5014857,-1.1348187,0
14,2021,常熟银行,0.755016,0.007764,0.019439,6.90E+10,1.60E+11,0.958292,6.766,79.514,0,0,0,9,0.55501238,-0.08644712,-3.1488662,-2.7476841,-0.02398961,-0.87382987,-0.76249934,0.13610521,0.11876469,4.3260448,3.5,0.97127166,-0.15128246,-5.5105159,-4.8084472,6.125,0.15401937,0.00373655,4.9576793,3.7748839,0.28101607,76.197598,537.99172,0,0,0,0,0,0,8.5014857,-1.7354857,0
14,2022,常熟银行,0.762397,0.007742,0.019526,8.10E+10,1.90E+11,0.992389,6.4475,80.235,1,1,0,10,0.55207158,-0.08195179,-2.9918128,-2.5735761,-0.02262163,-0.82584741,-0.71039912,0.12259221,0.10545459,3.849829,4.5,1.2421611,-0.18439154,-6.7315788,-5.7905463,10.125,0.15239151,0.00335805,4.4754719,3.3116471,0.27128839,79.624323,517.31516,0.9923889,6.4475,0.9923889,6.4475,0,0,8.5014857,-2.0539857,-2.0539857
15,2013,平安银行,3.93449,0.005714,0.027707,7.70E+11,8.50E+11,4.73,20.88,85.16,1,1,1,1,0.2483825,0.26797153,-0.73367947,-1.0961979,0.03327972,-0.09111657,-0.13613819,-0.09830261,-0.14687492,0.40212897,-4.5,-0.55886062,-0.60293595,1.6507788,2.4664454,10.125,0.03084693,0.03590437,0.26914278,0.60082497,-1.3697813,402.8068,1778.1408,4.73,20.88,4.73,20.88,4.73,20.88,18.84,2.04,2.04
15,2014,平安银行,4.72901,0.006459,0.030257,7.80E+11,1.00E+12,2.93,19.77,84.45,1,1,1,2,0.3709377,0.35601401,-0.72077607,-0.93367902,0.06602951,-0.13368151,-0.17316838,-0.12830319,-0.1662014,0.33648674,-3.5,-0.64914098,-0.62302451,1.2613581,1.6339383,6.125,0.06879739,0.06337299,0.25975907,0.43587825,-1.5537159,247.4385,1669.5765,2.93,19.77,2.93,19.77,2.93,19.77,18.84,0.93,0.93
15,2015,平安银行,2.56031,0.006087,0.026202,9.10E+11,1.20E+12,3.46,20.16,83.49,1,1,1,3,0.31161855,0.21212219,-0.56662539,-0.75135746,0.0330506,-0.08828549,-0.11706846,-0.06009691,-0.07968979,0.21286911,-2.5,-0.38952318,-0.26515273,0.70828173,0.93919683,3.125,0.04855306,0.02249791,0.16053216,0.28226902,-0.94012834,288.8754,1683.1584,3.46,20.16,3.46,20.16,3.46,20.16,18.84,1.32,1.32
15,2016,平安银行,2.02444,0.0043,0.018524,1.00E+12,1.50E+12,5.19,25.78,84.73,1,1,1,4,-0.03592178,-0.13464637,-0.47231471,-0.52821391,0.00241837,0.00848319,0.00948719,0.03179773,0.03556104,0.1247416,-1.5,0.02694134,0.10098478,0.35423603,0.39616043,1.125,0.00064519,0.00906482,0.11154059,0.13950497,-0.70529312,439.7487,2184.3394,5.19,25.78,5.19,25.78,5.19,25.78,18.84,6.94,6.94
15,2017,平安银行,1.70256,0.004854,0.022798,1.10E+12,1.70E+12,5.2,22.79,81.69,1,1,0,5,0.0852663,0.07295926,-0.37700453,-0.40305077,0.00311048,-0.01607289,-0.01718332,-0.01375298,-0.01470314,0.07597598,-0.5,-0.02131658,-0.01823981,0.09425113,0.10076269,0.125,0.00363517,0.00266153,0.07106621,0.08122496,-0.532133,424.788,1861.7151,5.2,22.79,5.2,22.79,0,0,18.84,3.95,3.95
15,2018,平安银行,1.61734,0.005183,0.025783,1.10E+12,2.00E+12,5.13,21.45,77.59,0,0,0,6,0.15084723,0.1960018,-0.37700453,-0.24053184,0.01478317,-0.02843505,-0.01814178,-0.03694678,-0.02357234,0.0453408,0.5,0.03771181,0.04900045,-0.09425113,-0.06013296,0.125,0.01137744,0.01920835,0.07106621,0.02892778,-0.48078282,398.0367,1664.3055,0,0,0,0,0,0,18.84,2.61,0
15,2019,平安银行,1.84417,0.005095,0.022236,1.30E+12,2.30E+12,3.8,16.96,82.22,1,1,0,7,0.13372286,0.04799904,-0.20995044,-0.1007699,0.00320928,-0.01403759,-0.00673762,-0.00503871,-0.00241843,0.01057834,1.5,0.10029215,0.03599928,-0.15746283,-0.07557742,1.125,0.0089409,0.00115195,0.02203959,0.00507729,-0.61202931,312.436,1394.4512,3.8,16.96,3.8,16.96,0,0,18.84,-1.88,-1.88
15,2020,平安银行,2.09552,0.004603,0.01959,1.50E+12,2.70E+12,1.96,14.02,81.45,1,1,0,8,0.03217146,-0.07869432,-0.0668496,0.05957275,-0.00126586,-0.00107532,0.00095827,0.00263034,-0.00234402,-0.00199121,2.5,0.04021433,-0.09836791,-0.083562,0.07446594,3.125,0.0005175,0.0030964,0.00223443,0.00177446,-0.73980173,159.642,1141.929,1.96,14.02,1.96,14.02,0,0,18.84,-4.82,-4.82
15,2021,平安银行,2.19532,0.004409,0.018938,1.50E+12,3.10E+12,2.25,12.66,84.84,1,1,1,9,-0.0108889,-0.11254307,-0.0668496,0.19772309,0.00061274,0.00036396,-0.00107649,0.00376173,-0.01112618,-0.00660885,3.5,-0.01905557,-0.19695037,-0.1169868,0.34601541,6.125,0.00005928,0.00633297,0.00223443,0.01954721,-0.78632782,190.89,1074.0744,2.25,12.66,2.25,12.66,2.25,12.66,18.84,-6.18,-6.18
15,2022,平安银行,2.43405,0.004175,0.018556,1.70E+12,3.30E+12,2.74,13.93,84.91,1,1,1,10,-0.06542245,-0.13292037,0.05831354,0.26024345,0.00434799,-0.00190751,-0.00851288,-0.00387553,-0.01729583,0.00758786,4.5,-0.1472005,-0.29907083,0.13120547,0.58554776,10.125,0.00214005,0.00883391,0.00170023,0.03386333,-0.88955654,232.6534,1182.7963,2.74,13.93,2.74,13.93,2.74,13.93,18.84,-4.91,-4.91
16,2013,建设银行,0.748102,0.005652,0.016709,4.20E+12,8.60E+12,4.51,14.8,84.19,1,1,1,1,0.23747266,-0.23776606,0.96276982,1.2180832,-0.02823147,0.11431576,0.14463073,-0.11445699,-0.14480942,0.58636686,-4.5,-0.53431349,0.53497364,-2.1662321,-2.7406872,10.125,0.02819663,0.02826635,0.46346286,0.74186332,0.29021595,379.6969,1246.012,4.51,14.8,4.51,14.8,4.51,14.8,13.336,1.464,1.464
16,2014,建设银行,0.798585,0.005468,0.01802,4.50E+12,9.50E+12,5.05,13.42,84.68,1,1,1,2,0.20437611,-0.1622313,1.0317627,1.3176128,-0.0165781,0.10543382,0.13464429,-0.0836921,-0.10687902,0.67973185,-3.5,-0.3576582,0.28390478,-1.8055847,-2.3058224,6.125,0.0208848,0.0131595,0.53226712,0.86805172,0.22491387,427.634,1136.4056,5.05,13.42,5.05,13.42,5.05,13.42,13.336,0.084,0.084
16,2015,建设银行,0.647692,0.004986,0.017047,5.30E+12,1.10E+13,5.67,14.46,83.1,1,1,1,3,0.11209718,-0.21773932,1.1953921,1.4642163,-0.01220398,0.06700004,0.08206726,-0.13014193,-0.15940873,0.87515628,-2.5,-0.14012148,0.27217415,-1.4942401,-1.8302703,3.125,0.00628289,0.02370521,0.71448115,1.0719646,0.43434,471.177,1201.626,5.67,14.46,5.67,14.46,5.67,14.46,13.336,1.124,1.124
16,2016,建设银行,0.462494,0.004429,0.013301,6.00E+12,1.20E+13,4.03,13.37,83.39,1,1,1,4,-0.00636298,-0.46587434,1.3194448,1.5512276,0.00148217,-0.0041978,-0.00493521,-0.30734773,-0.36133857,1.0233796,-1.5,0.00477223,0.34940575,-0.98958357,-1.1634207,1.125,0.00002024,0.10851945,0.87046724,1.2031536,0.7711217,336.0617,1114.9243,4.03,13.37,4.03,13.37,4.03,13.37,13.336,0.034,0.034
16,2017,建设银行,0.417076,0.004351,0.013456,6.00E+12,1.30E+13,4.27,13.9,82.97,1,1,1,5,-0.0241311,-0.45428845,1.3194448,1.6312703,0.00548124,-0.01591983,-0.01968217,-0.29970426,-0.37053364,1.0761856,-0.5,0.00603278,0.11357211,-0.32986119,-0.40781758,0.125,0.00029116,0.103189,0.87046724,1.3305215,0.87448682,354.2819,1153.283,4.27,13.9,4.27,13.9,4.27,13.9,13.336,0.564,0.564
16,2018,建设银行,0.428763,0.004395,0.013984,6.80E+12,1.40E+13,2.95,13.05,77.09,0,0,0,6,-0.01406927,-0.41579974,1.4446079,1.7053783,0.002925,-0.01016229,-0.01199672,-0.30033379,-0.35454793,1.2318015,0.5,-0.00351732,-0.10394993,0.36115198,0.42634458,0.125,0.00009897,0.08644471,1.043446,1.4541576,0.84685096,227.4155,1006.0245,0,0,0,0,0,0,13.336,-0.286,0
16,2019,建设银行,0.482301,0.004159,0.014657,7.80E+12,1.50E+13,2.65,10.82,77.21,0,0,0,7,-0.06926214,-0.36879552,1.581809,1.7743712,0.01277178,-0.05477974,-0.06144838,-0.29168204,-0.32719007,1.4033582,1.5,-0.05194661,-0.27659664,1.1863568,1.3307784,1.125,0.00239862,0.06800507,1.2510599,1.5741965,0.72918688,204.6065,835.4122,0,0,0,0,0,0,13.336,-2.516,0
16,2020,建设银行,0.488224,0.003709,0.014702,8.50E+12,1.70E+13,3.55,11.84,76.88,0,0,0,8,-0.18377451,-0.36573002,1.6677515,1.8995343,0.03360593,-0.1532451,-0.17454299,-0.30497339,-0.34735836,1.5839756,2.5,-0.22971813,-0.45716252,2.0846893,2.3744179,3.125,0.01688653,0.06687922,1.3906975,1.8041153,0.71698096,272.924,910.2592,0,0,0,0,0,0,13.336,-1.496,0
16,2021,建设银行,0.599693,0.003908,0.014937,8.60E+12,1.90E+13,4.24,12.83,78.92,0,0,0,9,-0.13151107,-0.3498722,1.6794475,2.01076,0.02300603,-0.11043297,-0.1322186,-0.293796,-0.35175451,1.6884829,3.5,-0.23014437,-0.61227635,2.9390331,3.5188299,6.125,0.00864758,0.06120528,1.4102719,2.0215778,0.51133742,334.6208,1012.5436,0,0,0,0,0,0,13.336,-0.506,0
16,2022,建设银行,0.573225,0.003659,0.015226,1.00E+13,2.10E+13,4.5,14.87,83.36,1,1,1,10,-0.19734692,-0.33070906,1.8302704,2.1108434,0.03263221,-0.18059911,-0.20828422,-0.3026435,-0.34903753,1.9317071,4.5,-0.44403057,-0.74409539,4.1181084,4.7493977,10.125,0.0194729,0.05468424,1.6749448,2.22783,0.55647697,375.12,1239.5632,4.5,14.87,4.5,14.87,4.5,14.87,13.336,1.534,1.534
17,2013,张家港行,1.14876,0.005675,0.029361,2.50E+10,3.50E+10,4.6,30.26,79.33,0,0,0,1,0.24160424,0.32596392,-4.1773235,-4.2832332,0.03937713,-0.50462954,-0.51742365,-0.68082839,-0.69808975,8.9462254,-4.5,-0.54360954,-0.73341883,9.398978,9.6372746,10.125,0.0291863,0.05312624,8.725016,9.1730432,-0.13868658,364.918,2400.5258,0,0,0,0,0,0,20.431,9.829,0
17,2014,张家港行,1.04013,0.005984,0.036549,2.20E+10,3.70E+10,3.46,25.11,78.5275,0,0,0,2,0.29448559,0.54493917,-4.3073767,-4.2278173,0.08023837,-0.63423018,-0.62251564,-1.1736291,-1.1519516,9.1054009,-3.5,-0.51534978,-0.95364356,7.5379092,7.3986803,6.125,0.04336088,0.14847935,9.2767469,8.9372197,-0.03934378,271.70515,1971.8255,0,0,0,0,0,0,20.431,4.679,0
17,2015,张家港行,0.903119,0.00561,0.0218,3.30E+10,4.00E+10,3.31,24.54,78.1295,0,0,0,3,0.22994261,0.02818403,-3.8926949,-4.155058,0.00324035,-0.44754822,-0.47771244,-0.05485591,-0.05855313,8.0871865,-2.5,-0.28742826,-0.03523003,4.8658686,5.1938225,3.125,0.0264368,0.00039717,7.5765368,8.6322534,0.10190139,258.60848,1917.2967,0,0,0,0,0,0,20.431,4.109,0
17,2016,张家港行,0.856761,0.005634,0.020586,3.60E+10,4.40E+10,3.14,25.48,78.044,0,0,0,4,0.23421187,-0.02908581,-3.7882522,-4.0504496,-0.00340612,-0.44362681,-0.47433168,0.05509219,0.0589053,7.6720624,-1.5,-0.1756589,0.02181436,2.8411892,3.0378372,1.125,0.0274276,0.00042299,7.1754275,8.2030711,0.1545964,245.05803,1988.5601,0,0,0,0,0,0,20.431,5.049,0
17,2017,张家港行,0.798791,0.005803,0.018771,4.30E+10,4.90E+10,2.3,21.88,78.008,0,0,0,5,0.26385545,-0.12141109,-3.6119174,-3.9475753,-0.01601749,-0.47651204,-0.52079463,0.2192634,0.2396397,7.1291578,-0.5,-0.06596386,0.03035277,0.90297934,0.98689382,0.125,0.03480985,0.00737033,6.5229735,7.7916752,0.22465645,179.41833,1706.8144,0,0,0,0,0,0,20.431,1.449,0
